Update Date,File,Location,Field Updated,Old,New,Comments
04/19/2021,time_series_covid19_deaths_global.csv,US,09/02/2020,185865,185908,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/03/2020,186895,186945,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/04/2020,187847,187903,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/05/2020,188629,188664,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/06/2020,189073,189133,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/07/2020,189370,189428,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/08/2020,189825,189881,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/09/2020,190976,191041,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/10/2020,191887,191957,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/11/2020,193064,193131,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/12/2020,193776,193833,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/13/2020,194204,194268,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/14/2020,194636,194699,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/15/2020,195839,195899,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/16/2020,196789,196855,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/17/2020,197648,197716,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/18/2020,198566,198612,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/19/2020,199282,199344,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/20/2020,199546,199609,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/21/2020,199974,200036,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/22/2020,201006,201068,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/23/2020,202061,202124,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/24/2020,202966,203021,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/25/2020,203899,203965,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/26/2020,204671,204733,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/27/2020,204985,205048,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/28/2020,205343,205406,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/29/2020,206203,206239,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,09/30/2020,207140,207197,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/01/2020,208007,208070,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/02/2020,208871,208930,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/03/2020,209547,209613,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/04/2020,209925,209994,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/05/2020,210406,210475,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/06/2020,211096,211161,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/07/2020,212015,212088,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/08/2020,213008,213077,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/09/2020,213981,214045,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/10/2020,214632,214703,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/11/2020,215099,215174,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/12/2020,215493,215568,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/13/2020,216289,216364,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/14/2020,217279,217354,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/15/2020,218128,218203,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/16/2020,219062,219140,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/17/2020,219831,219902,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/18/2020,220319,220395,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/19/2020,220797,220874,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/20/2020,221725,221797,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/21/2020,222874,222918,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/22/2020,223762,223833,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/23/2020,224721,224800,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/24/2020,225673,225751,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/25/2020,226132,226213,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/26/2020,226665,226746,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/27/2020,227639,227719,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/28/2020,228673,228754,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/29/2020,229677,229758,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/30/2020,230743,230819,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,10/31/2020,231651,231729,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/01/2020,232146,232225,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/02/2020,232719,232797,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/03/2020,234297,234375,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/04/2020,235419,235490,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/05/2020,236568,236645,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/06/2020,237802,237884,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/07/2020,238879,238965,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/08/2020,239450,239536,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/09/2020,240229,240315,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/10/2020,241647,241733,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/11/2020,243083,243169,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/12/2020,244287,244373,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/13/2020,245487,245573,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/14/2020,246833,246920,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/15/2020,247608,247695,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/16/2020,248437,248524,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/17/2020,250157,250245,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/18/2020,252093,252163,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/19/2020,254133,254215,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/20/2020,256082,256172,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/21/2020,257698,257791,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/22/2020,258730,258823,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/23/2020,259827,259922,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/24/2020,261956,262051,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/25/2020,264217,264314,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/26/2020,265602,265698,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/27/2020,267152,267246,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/28/2020,268511,268606,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/29/2020,269547,269642,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,11/30/2020,270893,270987,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/01/2020,273440,273531,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/02/2020,276259,276343,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/03/2020,279210,279296,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/04/2020,281887,281995,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/05/2020,284233,284348,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/06/2020,285585,285693,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/07/2020,287199,287297,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/08/2020,289827,289915,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/09/2020,293004,293097,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/10/2020,295996,296092,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/11/2020,299412,299509,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/12/2020,301869,301967,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/13/2020,303495,303593,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/14/2020,305151,305243,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/15/2020,308254,308360,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/16/2020,311976,312023,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/17/2020,315442,315522,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/18/2020,318385,318487,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/19/2020,321037,321140,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/20/2020,322748,322854,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/21/2020,324687,324770,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/22/2020,328080,328169,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/23/2020,331500,331593,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/24/2020,334410,334499,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/25/2020,335810,335923,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/26/2020,337690,337807,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/27/2020,339120,339234,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/28/2020,341123,341237,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/29/2020,344754,344868,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/30/2020,348484,348599,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,12/31/2020,351932,352078,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/01/2021,354086,354227,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/02/2021,356589,356734,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/03/2021,358030,358180,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/04/2021,360129,360272,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/05/2021,363820,363985,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/06/2021,367750,367911,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/07/2021,371716,371896,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/08/2021,375823,376003,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/09/2021,379141,379324,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/10/2021,381140,381323,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/11/2021,383236,383426,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/12/2021,387712,387900,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/13/2021,391741,391928,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/14/2021,395715,395914,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/15/2021,399615,399805,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/16/2021,403043,403209,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/17/2021,404911,405106,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/18/2021,406426,406641,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/19/2021,409158,409373,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/20/2021,413564,413781,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/21/2021,417745,417985,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/22/2021,421577,421830,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/23/2021,424920,425175,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/24/2021,426819,427074,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/25/2021,428790,429047,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/26/2021,432826,433054,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/27/2021,436790,437014,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/28/2021,440808,441051,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/29/2021,444424,444683,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/30/2021,447195,447469,Correct US deaths data
04/19/2021,time_series_covid19_deaths_global.csv,US,01/31/2021,449036,449319,Correct US deaths data
